engine,case_id,scope,axis,scheme,slip_per_side_bp,status,shares,buy_px,sell_px,buy_fee,sell_fee,stamp_fee,net_pnl,net_return,production_replay,full_replay_status,full_strategy_nav,full_strategy_return,max_drawdown,strategy_rank,strategy_rank_delta,pnl_delta,return_delta_bp
v7,600007.SH_20260917_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_894_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260917_894_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260918_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260918_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260918_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260918_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260918_585_pending_chase,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600007.SH_20260918_585_pending_chase,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_884_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_885_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,DATA_GAP,10000,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600007.SH_20260918_894_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
Book,600276.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,200,43.58000183105469,43.209999084472656,8.716000366210938,8.641999816894531,0.0,-91.35854949951135,-0.010471234325678468,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
Book,600276.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,200,43.60179183197021,43.18839408493042,8.720358366394043,8.637678816986085,0.0,-100.03758659133746,-0.011460268574228367,DATA_GAP,DATA_GAP,,,,,,-8.679037091826103,-9.89034248549899
Book,600276.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,200,43.62358183288574,43.16678908538818,8.724716366577148,8.633357817077636,0.0,-108.7166236831672,-0.012448314776576335,DATA_GAP,DATA_GAP,,,,,,-17.358074183655845,-19.770804508978667
Book,600276.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,200,43.667161834716794,43.123579086303714,8.733432366943358,8.624715817260743,0.0,-126.0746978668194,-0.014421448959108721,DATA_GAP,DATA_GAP,,,,,,-34.71614836730805,-39.50214633430253
Book,600276.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,200,43.58000183105469,43.209999084472656,8.716000366210938,8.641999816894531,0.0,-91.35854949951135,-0.010471234325678468,DATA_GAP,DATA_GAP,,,,,,0.0,0.0
Book,600276.SH_20260916_585_pending_chase,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,200,43.58000183105469,43.209999084472656,5.0,5.0,4.3209999084472654,-88.32154922485279,-0.01012745619952615,DATA_GAP,DATA_GAP,,,,,,3.037000274658567,3.437781261523172
v7,600276.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_884_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_four,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_six,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_six,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_six,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_eight,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_eight,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_885_eight,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_trial,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_trial,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_trial,local event sensitivity not strategy claim,fee,REPLACE_COMMISSION_3BP_MIN5_STAMP_SELL5BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,5,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,10,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_four,local event sensitivity not strategy claim,slippage,BILATERAL_10BP,20,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
v7,600276.SH_20260916_894_four,local event sensitivity not strategy claim,fee,BILATERAL_10BP,0,NO_FILL,0,,,,,,,,DATA_GAP,DATA_GAP,,,,,,,
