engine,case_id,symbol,date,scope,axis,source,stage,signal_hm,bar_label_semantics,quote_at,close_available_at,decision_at,submit_at,decision_px,limit_reference_at,limit_reference_px,limit_reference_kind,injected_entry_a,injected_anchor_at,injected_lot_shares,injected_cash,baseline_status,baseline_reason,baseline_fill_at,baseline_fill_px,baseline_shares,baseline_cash_after,next_status,next_reason,next_fill_at,next_fill_px,next_shares,next_cash_after,matched_fill,status_match,same_price,price_diff,price_diff_bp,fixed_exit_day,fixed_exit_px,exit_mark_at,local_pair_status,baseline_local_pnl,next_local_pnl,baseline_local_return,next_local_return,local_pnl_delta,local_return_delta_bp,baseline_local_rank,next_local_rank,local_rank_delta,production_replay,full_replay_status,full_strategy_nav,full_strategy_return,max_drawdown,strategy_rank,strategy_rank_delta,action,source_lineage
Book,600000.SH_20260916_585_pending_chase,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,pending_chase,585,lake_index_is_bar_start_wallclock,2026-09-16 09:45:00,2026-09-16 09:46:00,2026-09-16 09:46:00,2026-09-16 09:46:00.001000,9.0600004196167,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,,,,1000000.0,NO_FILL,abandon,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,abandon,parquet_lineage
v7,600000.SH_20260916_884_trial,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,884,lake_index_is_bar_start_wallclock,2026-09-16 14:44:00,2026-09-16 14:45:00,2026-09-16 14:45:00,2026-09-16 14:45:00.001000,9.119999885559082,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_884_four,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,884,lake_index_is_bar_start_wallclock,2026-09-16 14:44:00,2026-09-16 14:45:00,2026-09-16 14:45:00,2026-09-16 14:45:00.001000,9.119999885559082,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_884_six,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,884,lake_index_is_bar_start_wallclock,2026-09-16 14:44:00,2026-09-16 14:45:00,2026-09-16 14:45:00,2026-09-16 14:45:00.001000,9.119999885559082,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_884_eight,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,884,lake_index_is_bar_start_wallclock,2026-09-16 14:44:00,2026-09-16 14:45:00,2026-09-16 14:45:00,2026-09-16 14:45:00.001000,9.119999885559082,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_885_trial,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,885,lake_index_is_bar_start_wallclock,2026-09-16 14:45:00,2026-09-16 14:46:00,2026-09-16 14:46:00,2026-09-16 14:46:00.001000,9.119999885559082,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_885_four,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,885,lake_index_is_bar_start_wallclock,2026-09-16 14:45:00,2026-09-16 14:46:00,2026-09-16 14:46:00,2026-09-16 14:46:00.001000,9.119999885559082,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_885_six,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,885,lake_index_is_bar_start_wallclock,2026-09-16 14:45:00,2026-09-16 14:46:00,2026-09-16 14:46:00,2026-09-16 14:46:00.001000,9.119999885559082,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_885_eight,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,885,lake_index_is_bar_start_wallclock,2026-09-16 14:45:00,2026-09-16 14:46:00,2026-09-16 14:46:00,2026-09-16 14:46:00.001000,9.119999885559082,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_894_trial,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,894,lake_index_is_bar_start_wallclock,2026-09-16 14:54:00,2026-09-16 14:55:00,2026-09-16 14:55:00,2026-09-16 14:55:00.001000,9.109999656677246,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_894_four,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,894,lake_index_is_bar_start_wallclock,2026-09-16 14:54:00,2026-09-16 14:55:00,2026-09-16 14:55:00,2026-09-16 14:55:00.001000,9.109999656677246,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_894_six,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,894,lake_index_is_bar_start_wallclock,2026-09-16 14:54:00,2026-09-16 14:55:00,2026-09-16 14:55:00,2026-09-16 14:55:00.001000,9.109999656677246,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260916_894_eight,600000.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,894,lake_index_is_bar_start_wallclock,2026-09-16 14:54:00,2026-09-16 14:55:00,2026-09-16 14:55:00,2026-09-16 14:55:00.001000,9.109999656677246,2026-09-15 15:00:00,9.180000305175781,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-17,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
Book,600000.SH_20260917_585_pending_chase,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,pending_chase,585,lake_index_is_bar_start_wallclock,2026-09-17 09:45:00,2026-09-17 09:46:00,2026-09-17 09:46:00,2026-09-17 09:46:00.001000,9.039999961853027,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,,,,1000000.0,NO_FILL,abandon,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,abandon,parquet_lineage
v7,600000.SH_20260917_884_trial,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,884,lake_index_is_bar_start_wallclock,2026-09-17 14:44:00,2026-09-17 14:45:00,2026-09-17 14:45:00,2026-09-17 14:45:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_884_four,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,884,lake_index_is_bar_start_wallclock,2026-09-17 14:44:00,2026-09-17 14:45:00,2026-09-17 14:45:00,2026-09-17 14:45:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_884_six,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,884,lake_index_is_bar_start_wallclock,2026-09-17 14:44:00,2026-09-17 14:45:00,2026-09-17 14:45:00,2026-09-17 14:45:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_884_eight,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,884,lake_index_is_bar_start_wallclock,2026-09-17 14:44:00,2026-09-17 14:45:00,2026-09-17 14:45:00,2026-09-17 14:45:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_885_trial,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,885,lake_index_is_bar_start_wallclock,2026-09-17 14:45:00,2026-09-17 14:46:00,2026-09-17 14:46:00,2026-09-17 14:46:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_885_four,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,885,lake_index_is_bar_start_wallclock,2026-09-17 14:45:00,2026-09-17 14:46:00,2026-09-17 14:46:00,2026-09-17 14:46:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_885_six,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,885,lake_index_is_bar_start_wallclock,2026-09-17 14:45:00,2026-09-17 14:46:00,2026-09-17 14:46:00,2026-09-17 14:46:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_885_eight,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,885,lake_index_is_bar_start_wallclock,2026-09-17 14:45:00,2026-09-17 14:46:00,2026-09-17 14:46:00,2026-09-17 14:46:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_894_trial,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,894,lake_index_is_bar_start_wallclock,2026-09-17 14:54:00,2026-09-17 14:55:00,2026-09-17 14:55:00,2026-09-17 14:55:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_894_four,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,894,lake_index_is_bar_start_wallclock,2026-09-17 14:54:00,2026-09-17 14:55:00,2026-09-17 14:55:00,2026-09-17 14:55:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_894_six,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,894,lake_index_is_bar_start_wallclock,2026-09-17 14:54:00,2026-09-17 14:55:00,2026-09-17 14:55:00,2026-09-17 14:55:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260917_894_eight,600000.SH,2026-09-17,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,894,lake_index_is_bar_start_wallclock,2026-09-17 14:54:00,2026-09-17 14:55:00,2026-09-17 14:55:00,2026-09-17 14:55:00.001000,9.069999694824219,2026-09-16 15:00:00,9.100000381469727,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-18,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
Book,600000.SH_20260918_585_pending_chase,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,pending_chase,585,lake_index_is_bar_start_wallclock,2026-09-18 09:45:00,2026-09-18 09:46:00,2026-09-18 09:46:00,2026-09-18 09:46:00.001000,9.050000190734863,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,,,,1000000.0,NO_FILL,abandon,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,abandon,parquet_lineage
v7,600000.SH_20260918_884_trial,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,884,lake_index_is_bar_start_wallclock,2026-09-18 14:44:00,2026-09-18 14:45:00,2026-09-18 14:45:00,2026-09-18 14:45:00.001000,9.079999923706055,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_884_four,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,884,lake_index_is_bar_start_wallclock,2026-09-18 14:44:00,2026-09-18 14:45:00,2026-09-18 14:45:00,2026-09-18 14:45:00.001000,9.079999923706055,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_884_six,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,884,lake_index_is_bar_start_wallclock,2026-09-18 14:44:00,2026-09-18 14:45:00,2026-09-18 14:45:00,2026-09-18 14:45:00.001000,9.079999923706055,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_884_eight,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,884,lake_index_is_bar_start_wallclock,2026-09-18 14:44:00,2026-09-18 14:45:00,2026-09-18 14:45:00,2026-09-18 14:45:00.001000,9.079999923706055,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_885_trial,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,885,lake_index_is_bar_start_wallclock,2026-09-18 14:45:00,2026-09-18 14:46:00,2026-09-18 14:46:00,2026-09-18 14:46:00.001000,9.09000015258789,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_885_four,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,885,lake_index_is_bar_start_wallclock,2026-09-18 14:45:00,2026-09-18 14:46:00,2026-09-18 14:46:00,2026-09-18 14:46:00.001000,9.09000015258789,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_885_six,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,885,lake_index_is_bar_start_wallclock,2026-09-18 14:45:00,2026-09-18 14:46:00,2026-09-18 14:46:00,2026-09-18 14:46:00.001000,9.09000015258789,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_885_eight,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,885,lake_index_is_bar_start_wallclock,2026-09-18 14:45:00,2026-09-18 14:46:00,2026-09-18 14:46:00,2026-09-18 14:46:00.001000,9.09000015258789,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_894_trial,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,trial,894,lake_index_is_bar_start_wallclock,2026-09-18 14:54:00,2026-09-18 14:55:00,2026-09-18 14:55:00,2026-09-18 14:55:00.001000,9.09000015258789,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_894_four,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,four,894,lake_index_is_bar_start_wallclock,2026-09-18 14:54:00,2026-09-18 14:55:00,2026-09-18 14:55:00,2026-09-18 14:55:00.001000,9.09000015258789,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,none,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_894_six,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,six,894,lake_index_is_bar_start_wallclock,2026-09-18 14:54:00,2026-09-18 14:55:00,2026-09-18 14:55:00,2026-09-18 14:55:00.001000,9.09000015258789,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
v7,600000.SH_20260918_894_eight,600000.SH,2026-09-18,local event sensitivity not strategy claim,clock,qlib_bin_1min,eight,894,lake_index_is_bar_start_wallclock,2026-09-18 14:54:00,2026-09-18 14:55:00,2026-09-18 14:55:00,2026-09-18 14:55:00.001000,9.09000015258789,2026-09-17 15:00:00,9.0600004196167,previous_calendar_day_1500_minute_close_proxy_not_official_daily,9.430000305175781,2026-09-07 09:30:00,100,1000000.0,NO_FILL,stop_gate_blocks_add,,,0,1000000.0,NO_FILL,no_baseline_order,,,0,1000000.0,False,True,,,,2026-09-19,,,NO_FILL,,,,,,,,,,DATA_GAP,DATA_GAP,,,,,,none,parquet_lineage
Book,600007.SH_20260916_585_pending_chase,600007.SH,2026-09-16,local event sensitivity not strategy claim,clock,qlib_bin_1min,pending_chase,585,lake_index_is_bar_start_wallclock,2026-09-16 09:45:00,2026-09-16 09:46:00,2026-09-16 09:46:00,2026-09-16 09:46:00.001000,19.450000762939453,2026-09-15 15:00:00,19.34000015258789,previous_calendar_day_1500_minute_close_proxy_not_official_daily,,,,1000000.0,FILLED,chase:T+1,2026-09-16 09:46:00,19.450000762939453,500,990265.2746181488,FILLED,first_eligible_open,2026-09-16 09:47:00,19.479999542236328,500,990250.2602291107,True,True,False,0.029998779296875,15.423536308560859,2026-09-17,19.920000076293945,2026-09-17 14:55:00,PRICE_PAIR_ONLY_NOT_EXECUTED_EXIT,215.3146562576294,200.30026721954346,0.022118205476966857,0.020544165477892944,-15.014389038085938,-15.740399990739132,,,,DATA_GAP,DATA_GAP,,,,,,buy,parquet_lineage
